food_code,food_name,data_pid,data_pid_name,serving_size(g),calorie_kcal,carbohydrate_g,protein_g,fat_g,sugar_g,saturated_fat_g,trans_fat_g,sodium_mg,cholesterol_mg,dietary_fiber_g,vitamin_a_μg,vitamin_c_mg,vitamin_d_ug,calcium_mg,iron_mg
R211-183034311-0000,숭어류_숭어_알_소금에 절여 말린것_대표_평균,R,원재료성 식품,100.0,392,0.3,40.4,28.9,,2.68,,1400.0,,0.0,351.0,10.0,33.0,9.0,1.5
R211-183037401-0000,"숭어류_숭어_양식,육_생것_대표_평균",R,원재료성 식품,100.0,171,0.0,22.52,8.08,,,,,,,,,,,
R211-183034050-0000,숭어류_숭어_육_구운것_대표_평균,R,원재료성 식품,100.0,167,0.0,24.81,4.86,,1.43,,71.0,,0.0,42.0,1.2,,31.0,1.41
R211-183034001-0000,숭어류_숭어_육_생것_대표_평균,R,원재료성 식품,100.0,119,0.4,21.7,1.5,,,,,,0.0,9.0,0.0,,42.0,1.0
R211-183034001-1200,숭어류_숭어_육_생것_부산_5월,R,원재료성 식품,100.0,107,0.4,21.67,1.5,0.4,,,,,0.0,,0.0,,42.0,1.01
R211-183034001-0906,숭어류_숭어_육_생것_통영_10월,R,원재료성 식품,100.0,125,0.0,19.01,4.71,,,,,,,,,,,
R211-183034001-0907,숭어류_숭어_육_생것_통영_11월,R,원재료성 식품,100.0,135,0.44,19.27,5.51,,,,,,,,,,,
R211-183034001-0908,숭어류_숭어_육_생것_통영_12월,R,원재료성 식품,100.0,156,0.0,19.04,8.04,,,,,,,,,,,
R211-183034001-0898,숭어류_숭어_육_생것_통영_2월,R,원재료성 식품,100.0,125,0.0,18.81,4.83,,,,,,,,,,,
R211-183034001-0899,숭어류_숭어_육_생것_통영_3월,R,원재료성 식품,100.0,151,0.26,18.5,7.64,,,,,,,,,,,
R211-183034001-0900,숭어류_숭어_육_생것_통영_4월,R,원재료성 식품,100.0,134,1.13,16.98,6.17,,,,,,,,,,,
R211-183034001-0902,숭어류_숭어_육_생것_통영_6월,R,원재료성 식품,100.0,94,0.38,18.35,1.56,,,,,,,,,,,
R211-183034001-0903,숭어류_숭어_육_생것_통영_7월,R,원재료성 식품,100.0,128,0.17,19.35,4.88,,,,,,,,,,,
R211-183034001-0904,숭어류_숭어_육_생것_통영_8월,R,원재료성 식품,100.0,124,0.0,20.17,4.18,,,,,,,,,,,
R211-183034001-0905,숭어류_숭어_육_생것_통영_9월,R,원재료성 식품,100.0,130,0.0,20.6,4.58,,,,,,,,,,,
R211-185014001-1201,쌍동가리_육_생것_부산_6월,R,원재료성 식품,100.0,101,0.0,20.8,1.4,0.0,,,,,0.0,,0.0,,56.0,1.3
R211-187014001-1199,쌍뿔달재_육_생것_부산_4월,R,원재료성 식품,100.0,75,0.1,16.9,0.4,0.1,,,,,0.0,,0.0,,81.0,1.0
R211-189014050-0649,쏘가리_육_구운것_진안_평균,R,원재료성 식품,100.0,139,0.14,26.75,2.7,,,,,,,,,,,
R211-189014001-0792,쏘가리_육_생것_금산_평균,R,원재료성 식품,100.0,106,0.0,20.21,2.2,,0.47,,56.0,65.33,,2.0,,,18.0,0.25
R211-189014001-0649,쏘가리_육_생것_대전_평균,R,원재료성 식품,100.0,111,0.0,17.2,4.1,0.0,,,,,0.0,,1.0,,71.0,2.1
R211-189014001-0011,쏘가리_육_생것_대표_11월,R,원재료성 식품,100.0,109,0.0,20.72,1.92,,,,,,,,,,,
R211-189014001-0012,쏘가리_육_생것_대표_12월,R,원재료성 식품,100.0,124,0.0,19.93,4.23,,,,,,,,,,,
R211-189014001-0005,쏘가리_육_생것_대표_5월,R,원재료성 식품,100.0,124,0.0,21.65,3.46,,,,,,,,,,,
R211-189014001-0006,쏘가리_육_생것_대표_6월,R,원재료성 식품,100.0,99,0.0,19.69,1.69,,,,,,,,,,,
R211-189014001-0007,쏘가리_육_생것_대표_7월,R,원재료성 식품,100.0,93,0.0,19.77,1.06,,,,,,,,,,,
R211-189014008-0000,쏘가리_육_얼린것_대표_평균,R,원재료성 식품,100.0,139,0.1,21.2,3.7,,,,77.0,,,0.0,0.0,,53.0,1.8
R211-189014049-0649,쏘가리_육_찐것_진안_평균,R,원재료성 식품,100.0,125,0.01,24.42,2.37,,0.6,,36.0,98.11,,2.0,,,5.0,0.2
R211-719014001-0516,쏙류_쏙_육_생것_보령_10월,R,원재료성 식품,100.0,85,3.7,14.9,0.8,,,,,,,,,,756.0,190.7
R211-191034001-0000,쏨뱅이류_고무꺽정이_육_생것_대표_평균,R,원재료성 식품,100.0,78,0.5,16.89,0.53,,,,,,,,,,,
R211-191034001-1678,쏨뱅이류_고무꺽정이_육_생것_동해EEZ_2월,R,원재료성 식품,100.0,75,0.35,16.19,0.59,,,,,,,,,,,
R211-191034001-1369,쏨뱅이류_고무꺽정이_육_생것_포항_5월,R,원재료성 식품,100.0,81,2.2,16.3,0.3,,,,,,,,0.0,,20.0,0.2
R211-191054001-0008,쏨뱅이류_실줄고기_육_생것_대표_8월,R,원재료성 식품,100.0,86,0.0,19.23,0.52,,,,,,,,,,,
R211-191014001-0759,쏨뱅이류_쏨뱅이_육_생것_여수_6월,R,원재료성 식품,100.0,90,0.13,19.87,0.6,0.13,,,,,0.0,6.0,0.0,,44.0,0.65
R211-191074001-0000,쏨뱅이류_주먹물수베기_육_생것_대표_평균,R,원재료성 식품,100.0,106,0.0,15.2,4.5,,,,,,,,,,16.0,
R211-191074001-0757,쏨뱅이류_주먹물수베기_육_생것_여수_4월,R,원재료성 식품,100.0,99,0.83,14.08,3.86,,,,,,,,,,,
R211-193014001-0759,쑤기미_육_생것_여수_6월,R,원재료성 식품,100.0,84,0.53,18.47,0.4,0.53,,,,,0.0,,0.0,,32.0,0.6
R211-195014201-1204,아귀류_아귀_간_생것_부산_9월,R,원재료성 식품,100.0,432,5.2,10.4,39.0,5.2,,,,,0.0,,1.0,,18.0,1.4
R211-195014001-0005,아귀류_아귀_육_생것_대표_5월,R,원재료성 식품,100.0,77,0.0,17.65,0.29,,,,,,,,,,,
R211-195014001-0000,아귀류_아귀_육_생것_대표_평균,R,원재료성 식품,100.0,63,0.5,14.1,0.2,0.5,,,,,0.0,,0.0,,10.0,2.51
R211-195034001-0010,아귀류_황아귀_육_생것_대표_10월,R,원재료성 식품,100.0,138,0.58,14.29,0.19,,,,,,,,,,,
R211-195034001-0011,아귀류_황아귀_육_생것_대표_11월,R,원재료성 식품,100.0,143,0.0,15.08,0.16,,,,,,,,,,,
R211-195034001-0012,아귀류_황아귀_육_생것_대표_12월,R,원재료성 식품,100.0,131,1.04,13.35,0.19,,,,,,,,,,,
R211-195034001-0001,아귀류_황아귀_육_생것_대표_1월,R,원재료성 식품,100.0,150,0.0,15.83,0.24,,,,,,,,,,,
R211-195034001-0002,아귀류_황아귀_육_생것_대표_2월,R,원재료성 식품,100.0,159,0.46,16.49,0.39,,,,,,,,,,,
R211-195034001-0003,아귀류_황아귀_육_생것_대표_3월,R,원재료성 식품,100.0,145,0.0,15.29,0.34,,,,,,,,,,,
R211-195034001-0004,아귀류_황아귀_육_생것_대표_4월,R,원재료성 식품,100.0,63,0.0,14.31,0.22,,,,,,,,,,,
R211-195034001-0005,아귀류_황아귀_육_생것_대표_5월,R,원재료성 식품,100.0,62,0.25,14.08,0.19,,,,,,,,,,,
R211-195034001-0006,아귀류_황아귀_육_생것_대표_6월,R,원재료성 식품,100.0,141,0.34,14.66,0.41,,,,,,,,,,,
R211-195034001-0007,아귀류_황아귀_육_생것_대표_7월,R,원재료성 식품,100.0,128,0.0,13.42,0.4,,,,,,,,,,,
R211-195034001-0008,아귀류_황아귀_육_생것_대표_8월,R,원재료성 식품,100.0,53,0.0,11.9,0.29,,,,,,,,,,,
R211-195034001-0009,아귀류_황아귀_육_생것_대표_9월,R,원재료성 식품,100.0,117,0.0,12.38,0.17,,,,,,,,,,,
R211-195034001-1200,아귀류_황아귀_육_생것_부산_5월,R,원재료성 식품,100.0,71,0.1,16.29,0.2,0.1,,,,,0.0,,,,9.0,0.3
R211-195034001-0757,아귀류_황아귀_육_생것_여수_4월,R,원재료성 식품,100.0,59,0.98,11.41,0.74,,,,,,,,,,,
R211-195034001-0897,아귀류_황아귀_육_생것_통영_1월,R,원재료성 식품,100.0,69,0.02,15.83,0.24,,0.05,0.0,,10.79,,25.0,,,,
R112-847013901-0899,애기청각_전체_생것_통영_3월,R,원재료성 식품,100.0,17,2.33,4.12,0.84,,,,,,,,,,,
R211-033034050-7300,애꼬치_육_구운것_수입_평균,R,원재료성 식품,100.0,149,0.1,23.3,4.9,,1.36,,150.0,,0.0,13.0,,10.0,59.0,0.5
R211-033034001-7300,애꼬치_육_생것_수입_평균,R,원재료성 식품,100.0,152,0.1,18.9,7.2,,2.09,,120.0,,0.0,12.0,,11.0,41.0,0.3
R211-213013901-0005,앨퉁이_전체_생것_대표_5월,R,원재료성 식품,100.0,158,0.14,18.17,8.59,,,,,,,,,,,
R211-213013901-0757,앨퉁이_전체_생것_여수_4월,R,원재료성 식품,100.0,166,0.17,19.4,8.9,,,,,,,,,,,
R211-197014002-0000,양미리_육_말린것_대표_평균,R,원재료성 식품,100.0,234,1.2,29.9,8.5,,,,128.0,,,103.0,1.0,,115.0,1.5
R211-197014001-1267,양미리_육_생것_강릉_7월,R,원재료성 식품,100.0,123,0.0,21.5,3.4,0.0,,,,,0.0,12.0,1.0,,69.0,1.7
R211-199014001-1199,양태류_꽁지양태_육_생것_부산_4월,R,원재료성 식품,100.0,78,0.6,16.5,0.6,0.6,,,,,0.0,,1.0,,14.0,1.3
R211-199034001-1198,양태류_눈양태_육_생것_부산_3월,R,원재료성 식품,100.0,90,0.1,20.1,0.5,0.1,,,,,0.0,,1.0,,44.0,1.3
R211-199054001-1199,양태류_도화양태_육_생것_부산_4월,R,원재료성 식품,100.0,77,0.3,16.9,0.5,0.3,,,,,0.0,,0.0,,38.0,0.6
R211-199074001-1266,양태류_돛양태_육_생것_강릉_6월,R,원재료성 식품,100.0,81,0.56,18.54,0.1,0.56,,,,,0.0,,,,40.0,0.79
R211-199094001-1200,양태류_양태_육_생것_부산_5월,R,원재료성 식품,100.0,87,0.11,20.0,0.2,0.11,0.09,,,,0.0,18.0,1.0,,101.0,0.56
R211-201034001-0000,연어류_대서양연어_육_생것_대표_평균,R,원재료성 식품,100.0,120,0.0,22.69,2.55,,,,,,,,,,,
R211-201054001-0000,연어류_스틸레드연어_육_생것_대표_평균,R,원재료성 식품,100.0,175,0.0,21.65,8.88,,,,,,,,,,,
R211-201094301-0000,연어류_연어_알_생것_대표_평균,R,원재료성 식품,100.0,250,0.8,25.0,15.0,0.0,,,,,0.0,150.0,,,89.0,12.0
R211-201094321-0000,연어류_연어_알_소금에 절여 저장한것_대표_평균,R,원재료성 식품,100.0,257,3.4,27.3,13.6,,,,1246.0,,,162.0,,,86.0,1.9
R211-201097301-5311,"연어류_연어_양식,전체_생것_수입(프랑스)_평균",R,원재료성 식품,100.0,223,0.0,19.9,15.9,0.0,2.3,0.0,451.0,80.0,0.0,26.0,0.0,7.0,7.0,0.3
R211-201094001-5928,연어류_연어_육_생것_수입_6월,R,원재료성 식품,100.0,204,0.1,14.9,14.9,,,,,,,,,,54.0,0.7
R211-201094001-5350,연어류_연어_육_생것_수입(뉴질랜드)_평균,R,원재료성 식품,100.0,191,0.0,20.7,12.0,0.11,3.58,,52.0,47.0,0.0,52.0,6.0,11.0,17.0,0.73
R211-201094001-5311,연어류_연어_육_생것_수입(노르웨이)_평균,R,원재료성 식품,100.0,273,0.0,18.58,20.71,,2.82,0.01,33.0,40.82,,11.0,,,4.0,0.14
R211-201094001-1125,연어류_연어_육_생것_양양_8월,R,원재료성 식품,100.0,106,0.2,20.6,1.9,0.2,,,,,0.0,,1.0,,24.0,1.1
R211-201094040-0000,연어류_연어_육_약하게 소금에 절인것_대표_평균,R,원재료성 식품,100.0,153,0.1,22.8,6.1,,0.98,,1200.0,,0.0,,1.0,21.0,28.0,1.0
R211-201094096-0000,연어류_연어_육_조미한것을 구운것_대표_평균,R,원재료성 식품,100.0,196,0.1,29.3,7.9,,1.22,,830.0,,0.0,,1.0,25.0,44.0,1.7
R211-201094028-0000,연어류_연어_육_통조림_대표_평균,R,원재료성 식품,100.0,186,0.31,16.29,11.27,0.0,1.39,0.16,362.0,,0.0,2.0,0.0,8.67,13.0,0.11
R211-201094016-0000,연어류_연어_육_훈제_대표_평균,R,원재료성 식품,100.0,235,0.19,23.48,11.96,0.07,1.94,0.06,443.0,,0.0,13.0,2.35,5.62,11.0,0.32
R211-201094016-0909,연어류_연어_육_훈제_통영_평균,R,원재료성 식품,100.0,235,1.72,19.36,15.58,,1.79,0.0,506.0,30.93,,5.0,,,7.0,0.26
R211-201093901-5311,연어류_연어_전체_생것_수입(노르웨이)_평균,R,원재료성 식품,100.0,182,0.0,19.7,11.5,0.0,1.8,0.0,482.0,50.0,0.0,0.0,0.0,8.0,8.0,0.4
R211-201093999-8132,연어류_연어_전체_조리예에 따라 조리한것_수입_평균,R,원재료성 식품,100.0,205,0.0,23.0,12.5,0.0,2.5,,53.0,57.3,0.0,,2.79,,12.0,0.35
R211-201093960-5311,연어류_연어_전체_조린것_수입_평균,R,원재료성 식품,100.0,157,0.0,17.6,9.6,0.0,2.1,0.0,430.0,60.0,0.0,0.0,0.0,6.7,10.0,0.4
R211-201093928-8132,연어류_연어_전체_통조림_수입_평균,R,원재료성 식품,100.0,180,1.5,20.5,10.2,,1.68,,488.0,90.0,0.0,,0.0,13.0,270.0,0.45
R211-201093916-5311,연어류_연어_전체_훈제_수입(프랑스)_평균,R,원재료성 식품,100.0,225,0.0,23.2,14.7,0.0,2.1,0.0,425.0,63.0,0.0,9.0,0.0,7.5,16.0,0.4
R211-201093916-8132,연어류_연어_전체_훈제_수입(노르웨이)_평균,R,원재료성 식품,100.0,178,0.91,22.0,9.49,0.0,2.06,,1410.0,72.1,0.3,,0.0,5.45,6.0,0.16
R211-201091601-5928,연어류_연어_훈제_생것_수입_6월,R,원재료성 식품,100.0,174,1.2,21.8,8.2,,,,,,,,,,134.0,0.4
R211-201077416-5350,"연어류_왕연어_양식,육_훈제_수입_평균",R,원재료성 식품,100.0,253,0.53,21.9,18.4,0.0,3.65,0.03,675.0,59.0,0.0,33.0,0.0,27.0,10.0,0.25
R211-201114001-0000,연어류_은연어_육_생것_대표_평균,R,원재료성 식품,100.0,106,0.0,21.96,1.39,,,,,,,,,,,
R211-201114001-1367,연어류_은연어_육_생것_포항_3월,R,원재료성 식품,100.0,106,0.2,21.7,1.4,0.2,,,,,0.0,,,,10.0,2.47
R211-201174050-0000,연어류_홍연어_육_구운것_대표_평균,R,원재료성 식품,100.0,181,0.1,28.5,6.0,,1.06,,72.0,,0.0,35.0,2.0,38.0,16.0,0.5
R211-201174001-0000,연어류_홍연어_육_생것_대표_평균,R,원재료성 식품,100.0,141,0.1,22.5,4.5,,0.81,,57.0,,0.0,27.0,,33.0,10.0,0.4
R211-201174028-5350,연어류_홍연어_육_통조림_수입_평균,R,원재료성 식품,100.0,147,0.0,23.1,6.0,0.0,0.98,0.01,280.0,81.0,0.0,23.0,0.0,17.0,270.0,0.66
R211-201174016-0000,연어류_홍연어_육_훈제_대표_평균,R,원재료성 식품,100.0,159,0.1,25.7,5.5,,0.97,,1500.0,,0.0,43.0,0.0,28.0,19.0,0.8
R211-203014001-1202,열쌍동가리_육_생것_부산_7월,R,원재료성 식품,100.0,86,0.1,18.3,0.9,0.1,,,,,0.0,,1.0,,35.0,0.9
R211-499014001-0440,오분자기_육_생것_제주_12월,R,원재료성 식품,100.0,95,4.6,13.3,2.1,4.6,,,,,0.0,,3.0,,89.0,4.7
R211-667014901-0000,오징어류_갈고리흰오징어_다리_생것_대표_평균,R,원재료성 식품,100.0,65,0.61,12.04,1.21,,0.11,,217.0,107.5,,5.0,,,16.0,0.95
R211-667014801-0000,오징어류_갈고리흰오징어_몸통_생것_대표_평균,R,원재료성 식품,100.0,60,0.45,11.58,1.02,,139.51,,257.0,62.64,,3.0,,,24.0,1.89
R211-667014001-0008,오징어류_갈고리흰오징어_육_생것_대표_8월,R,원재료성 식품,100.0,65,0.34,13.5,0.75,,,,,,,,,,,
R211-667014001-1252,오징어류_갈고리흰오징어_육_생것_동해_5월,R,원재료성 식품,100.0,72,1.0,15.0,0.6,1.0,,,,,0.0,,,,18.0,1.5
R211-667054001-1213,오징어류_매오징어_육_생것_포항_5월,R,원재료성 식품,100.0,80,1.8,14.0,1.4,,,,,,,,,,19.0,0.9
R211-667094101-1204,오징어류_살오징어_내장_생것_부산_9월,R,원재료성 식품,100.0,164,1.62,17.69,8.79,,,,,,,,,,,
R211-667094950-0896,오징어류_살오징어_다리_구운것_남해_평균,R,원재료성 식품,100.0,196,1.57,39.19,2.59,,,,,,,,,,,
R211-667094901-1201,오징어류_살오징어_다리_생것_부산_6월,R,원재료성 식품,100.0,86,0.86,16.91,1.17,,0.21,,294.0,248.36,,14.0,,,14.0,0.48
R211-667094901-0757,오징어류_살오징어_다리_생것_여수_4월,R,원재료성 식품,100.0,101,1.28,19.73,1.36,,,,,,,,,,,
R211-667094850-0896,오징어류_살오징어_몸통_구운것_남해_평균,R,원재료성 식품,100.0,181,0.87,36.52,2.44,,,,,,,,,,,
R211-667094801-1201,오징어류_살오징어_몸통_생것_부산_6월,R,원재료성 식품,100.0,87,0.51,17.63,1.09,,0.25,,143.0,138.53,,5.0,,,9.0,0.15
R211-667094801-0757,오징어류_살오징어_몸통_생것_여수_4월,R,원재료성 식품,100.0,100,1.0,19.69,1.35,,,,,,,,,,,
R211-667092701-0010,"오징어류_살오징어_수컷,전체_생것_대표_10월",R,원재료성 식품,100.0,89,0.06,18.37,1.22,,,,,,,,,,,
R211-667092701-0011,"오징어류_살오징어_수컷,전체_생것_대표_11월",R,원재료성 식품,100.0,92,0.63,18.15,1.33,,,,,,,,,,,
R211-667092701-0012,"오징어류_살오징어_수컷,전체_생것_대표_12월",R,원재료성 식품,100.0,104,0.0,18.64,2.64,,,,,,,,,,,
R211-667092701-0001,"오징어류_살오징어_수컷,전체_생것_대표_1월",R,원재료성 식품,100.0,97,1.1,19.26,1.17,,,,,,,,,,,
R211-667092701-0002,"오징어류_살오징어_수컷,전체_생것_대표_2월",R,원재료성 식품,100.0,99,1.89,20.18,0.69,,,,,,,,,,,
R211-667092701-0003,"오징어류_살오징어_수컷,전체_생것_대표_3월",R,원재료성 식품,100.0,94,0.68,18.26,1.47,,,,,,,,,,,
R211-667092701-0004,"오징어류_살오징어_수컷,전체_생것_대표_4월",R,원재료성 식품,100.0,95,0.86,19.05,1.13,,,,,,,,,,,
R211-667092701-0005,"오징어류_살오징어_수컷,전체_생것_대표_5월",R,원재료성 식품,100.0,98,1.34,19.58,1.03,,,,,,,,,,,
R211-667092701-0006,"오징어류_살오징어_수컷,전체_생것_대표_6월",R,원재료성 식품,100.0,88,0.77,18.1,0.88,,,,,,,,,,,
R211-667092701-0007,"오징어류_살오징어_수컷,전체_생것_대표_7월",R,원재료성 식품,100.0,90,0.0,19.03,1.04,,,,,,,,,,,
R211-667092701-0008,"오징어류_살오징어_수컷,전체_생것_대표_8월",R,원재료성 식품,100.0,91,0.76,17.72,1.39,,,,,,,,,,,
R211-667091501-0010,"오징어류_살오징어_암컷,전체_생것_대표_10월",R,원재료성 식품,100.0,89,0.29,18.08,1.27,,,,,,,,,,,
R211-667091501-0011,"오징어류_살오징어_암컷,전체_생것_대표_11월",R,원재료성 식품,100.0,93,0.78,18.44,1.28,,,,,,,,,,,
R211-667091501-0012,"오징어류_살오징어_암컷,전체_생것_대표_12월",R,원재료성 식품,100.0,98,0.61,19.31,1.52,,,,,,,,,,,
R211-667091501-0001,"오징어류_살오징어_암컷,전체_생것_대표_1월",R,원재료성 식품,100.0,95,1.37,18.57,1.12,,,,,,,,,,,
R211-667091501-0002,"오징어류_살오징어_암컷,전체_생것_대표_2월",R,원재료성 식품,100.0,96,1.62,19.55,0.74,,,,,,,,,,,
R211-667091501-0003,"오징어류_살오징어_암컷,전체_생것_대표_3월",R,원재료성 식품,100.0,96,1.1,18.88,1.29,,,,,,,,,,,
R211-667091501-0004,"오징어류_살오징어_암컷,전체_생것_대표_4월",R,원재료성 식품,100.0,95,0.13,19.53,1.23,,,,,,,,,,,
R211-667091501-0005,"오징어류_살오징어_암컷,전체_생것_대표_5월",R,원재료성 식품,100.0,99,1.13,19.2,1.46,,,,,,,,,,,
R211-667091501-0006,"오징어류_살오징어_암컷,전체_생것_대표_6월",R,원재료성 식품,100.0,83,0.38,16.74,1.1,,,,,,,,,,,
R211-667091501-0007,"오징어류_살오징어_암컷,전체_생것_대표_7월",R,원재료성 식품,100.0,94,0.73,19.1,1.15,,,,,,,,,,,
R211-667091501-0008,"오징어류_살오징어_암컷,전체_생것_대표_8월",R,원재료성 식품,100.0,90,0.0,17.22,1.79,,,,,,,,,,,
R211-667094001-1200,오징어류_살오징어_육_생것_부산_5월,R,원재료성 식품,100.0,72,0.2,15.7,0.5,0.2,,,,,0.0,,,,25.0,1.59
R211-667093947-0000,오징어류_살오징어_전체_데친것_대표_평균,R,원재료성 식품,100.0,113,0.13,23.04,1.66,,0.36,0.0,264.0,191.73,,13.0,,,15.0,0.2
R211-667093902-0006,오징어류_살오징어_전체_말린것_대표_6월,R,원재료성 식품,100.0,348,2.26,68.06,5.5,,1.1,0.0,1009.0,945.13,,19.0,,,106.0,1.26
R211-667093901-0005,오징어류_살오징어_전체_생것_대표_5월,R,원재료성 식품,100.0,85,0.5,17.1,1.12,,,,,,,,,,,
R211-667114171-0000,오징어류_오징어_내장_젓갈_대표_평균,R,원재료성 식품,100.0,109,5.0,16.0,1.5,,,,,,,,0.0,,72.0,5.0
R211-667114050-0000,오징어류_오징어_육_구운것_대표_평균,R,원재료성 식품,100.0,120,0.1,23.6,1.0,,0.12,,330.0,,0.0,22.0,1.0,0.0,14.0,0.2
R211-667114002-0000,오징어류_오징어_육_말린것_대표_평균,R,원재료성 식품,100.0,352,0.2,67.8,6.9,0.2,,,,,0.0,,0.0,,252.0,2.8
R211-667114058-0000,오징어류_오징어_육_볶은것_대표_평균,R,원재료성 식품,100.0,278,41.4,18.6,4.2,,,,1161.0,,1.5,54.0,,,27.0,8.6
R211-667114001-1273,오징어류_오징어_육_생것_강릉_평균,R,원재료성 식품,100.0,95,0.0,19.5,1.3,0.0,,,,,0.0,,0.0,,25.0,0.5
R211-667114001-0000,오징어류_오징어_육_생것_대표_평균,R,원재료성 식품,100.0,104,0.16,18.84,1.44,0.0,0.36,0.01,199.0,,0.0,,0.0,6.03,11.0,0.18
R211-667114071-0000,오징어류_오징어_육_젓갈_대표_평균,R,원재료성 식품,100.0,77,2.0,14.3,0.9,2.0,,,,,0.0,,0.0,,139.0,1.5
R211-667114097-0000,오징어류_오징어_육_조미하여 구운것_대표_평균,R,원재료성 식품,100.0,333,26.6,40.1,3.7,,,,1685.0,,,0.0,0.0,,24.0,1.3
R211-667114042-0000,오징어류_오징어_육_조미하여 말린것(포)_대표_평균,R,원재료성 식품,100.0,311,0.4,63.5,2.7,,,,930.0,,,0.0,0.0,,35.0,3.0
R211-667114017-0000,오징어류_오징어_육_조미훈제_대표_평균,R,원재료성 식품,100.0,228,12.4,34.4,2.0,,,,1228.0,,,0.0,0.0,,29.0,4.3
R211-667114054-0000,오징어류_오징어_육_튀긴것_대표_평균,R,원재료성 식품,100.0,342,24.3,11.9,18.1,,,,360.0,,0.7,2.0,6.0,,25.0,3.1
R211-667114054-5935,오징어류_오징어_육_튀긴것_수입_평균,R,원재료성 식품,100.0,194,7.79,17.94,7.48,,1.88,,306.0,,0.0,11.0,4.2,,39.0,1.01
R211-667113950-6637,오징어류_오징어_전체_구운것_수입_평균,R,원재료성 식품,100.0,81,0.5,16.58,1.3,,0.31,,248.0,222.0,,63.0,,,18.0,1.57
R211-667113902-8210,오징어류_오징어_전체_말린것_수입(필리핀)_평균,R,원재료성 식품,100.0,289,0.0,62.3,4.4,0.0,0.61,,864.0,,0.0,265.0,0.0,,54.0,3.8
R211-667113902-6117,오징어류_오징어_전체_말린것_수입(베트남)_평균,R,원재료성 식품,100.0,291,2.5,60.1,4.5,,,,,,0.0,,0.0,,27.0,5.6
R211-667113946-8210,오징어류_오징어_전체_삶은것_수입_평균,R,원재료성 식품,100.0,80,2.0,17.4,1.2,0.0,,,40.0,,0.0,120.0,0.0,,48.0,1.6
R211-667113901-6117,오징어류_오징어_전체_생것_수입(스페인)_평균,R,원재료성 식품,100.0,73,0.0,16.3,0.9,,0.36,,44.0,233.0,0.0,,5.0,,14.0,0.6
R211-667113901-6637,오징어류_오징어_전체_생것_수입(베트남)_평균,R,원재료성 식품,100.0,72,1.09,14.0,1.47,,0.46,,137.0,187.5,0.0,15.0,0.0,,20.0,3.9
R211-667113928-6637,오징어류_오징어_전체_통조림_수입_평균,R,원재료성 식품,100.0,89,0.5,17.0,2.0,0.5,0.52,,430.0,200.0,0.0,70.0,0.0,,78.0,1.7
R211-667113955-5350,"오징어류_오징어_전체_튀긴것(튀김옷, 수분많은 반죽)_수입_평균",R,원재료성 식품,100.0,185,5.29,20.7,8.4,1.0,1.44,,313.0,230.0,0.2,0.0,4.0,0.0,27.0,1.2
R211-667134001-0000,오징어류_팔완향오징어_육_생것_대표_평균,R,원재료성 식품,100.0,59,0.36,12.32,0.61,,,,,,,,,,,
R211-667134001-1226,오징어류_팔완향오징어_육_생것_영덕_5월,R,원재료성 식품,100.0,66,0.0,14.1,0.6,,,,,,,,,,18.0,2.9
R211-667154001-0000,오징어류_한치_육_생것_대표_평균,R,원재료성 식품,100.0,90,0.3,14.9,1.8,,,,258.0,,,3.0,0.0,,12.0,0.4
